customer_id,product_id,purchase_count,reorder_count,reorder_rate,first_purchase_order_number,last_purchase_order_number,purchase_span_orders,customer_prior_order_count,order_penetration,avg_add_to_cart_order
231,27104,1,0,0.0,1,1,0,3,0.3333333333333333,21.0
231,29446,1,0,0.0,3,3,0,3,0.3333333333333333,25.0
231,31720,3,2,0.6666666666666666,1,3,2,3,1.0,5.666666666666667
231,33055,3,2,0.6666666666666666,1,3,2,3,1.0,17.0
231,33104,1,0,0.0,1,1,0,3,0.3333333333333333,6.0
231,33462,1,0,0.0,3,3,0,3,0.3333333333333333,4.0
231,34658,1,0,0.0,1,1,0,3,0.3333333333333333,20.0
231,35939,2,1,0.5,1,2,1,3,0.6666666666666666,8.0
231,38256,1,0,0.0,3,3,0,3,0.3333333333333333,2.0
231,39322,1,0,0.0,3,3,0,3,0.3333333333333333,5.0
231,39812,1,0,0.0,3,3,0,3,0.3333333333333333,26.0
231,41787,2,1,0.5,1,2,1,3,0.6666666666666666,13.5
231,43086,1,0,0.0,2,2,0,3,0.3333333333333333,18.0
231,43122,1,0,0.0,3,3,0,3,0.3333333333333333,22.0
231,43662,3,2,0.6666666666666666,1,3,2,3,1.0,11.666666666666666
231,44359,3,2,0.6666666666666666,1,3,2,3,1.0,10.0
231,44636,2,1,0.5,1,3,2,3,0.6666666666666666,20.5
231,46969,3,2,0.6666666666666666,1,3,2,3,1.0,5.333333333333333
231,47042,1,0,0.0,1,1,0,3,0.3333333333333333,14.0
231,49235,3,2,0.6666666666666666,1,3,2,3,1.0,6.0
231,49374,1,0,0.0,2,2,0,3,0.3333333333333333,15.0
232,45,4,3,0.75,1,5,4,36,0.1111111111111111,3.0
232,70,3,2,0.6666666666666666,12,29,17,36,0.08333333333333333,13.333333333333334
232,96,1,0,0.0,22,22,0,36,0.027777777777777776,13.0
232,651,2,1,0.5,18,35,17,36,0.05555555555555555,8.0
232,812,1,0,0.0,36,36,0,36,0.027777777777777776,11.0
232,890,5,4,0.8,18,36,18,36,0.1388888888888889,11.2
232,2295,3,2,0.6666666666666666,7,14,7,36,0.08333333333333333,7.333333333333333
232,2452,2,1,0.5,1,23,22,36,0.05555555555555555,6.5
232,3376,13,12,0.9230769230769231,10,36,26,36,0.3611111111111111,7.230769230769231
232,3591,1,0,0.0,16,16,0,36,0.027777777777777776,10.0
232,4562,1,0,0.0,36,36,0,36,0.027777777777777776,13.0
232,4802,1,0,0.0,29,29,0,36,0.027777777777777776,15.0
232,4920,1,0,0.0,1,1,0,36,0.027777777777777776,13.0
232,5479,2,1,0.5,5,7,2,36,0.05555555555555555,5.0
232,5539,4,3,0.75,2,35,33,36,0.1111111111111111,11.25
232,6193,5,4,0.8,5,32,27,36,0.1388888888888889,8.0
232,6649,12,11,0.9166666666666666,2,36,34,36,0.3333333333333333,8.25
232,6873,2,1,0.5,11,12,1,36,0.05555555555555555,9.5
232,7632,1,0,0.0,14,14,0,36,0.027777777777777776,9.0
232,8174,1,0,0.0,1,1,0,36,0.027777777777777776,14.0
232,8193,13,12,0.9230769230769231,1,36,35,36,0.3611111111111111,6.153846153846154
232,8277,7,6,0.8571428571428571,15,33,18,36,0.19444444444444445,5.857142857142857
232,8518,3,2,0.6666666666666666,20,28,8,36,0.08333333333333333,7.333333333333333
232,8859,12,11,0.9166666666666666,2,36,34,36,0.3333333333333333,4.25
232,9366,1,0,0.0,11,11,0,36,0.027777777777777776,7.0
232,9839,12,11,0.9166666666666666,16,34,18,36,0.3333333333333333,5.083333333333333
232,10385,15,14,0.9333333333333333,13,35,22,36,0.4166666666666667,6.266666666666667
232,10749,4,3,0.75,4,28,24,36,0.1111111111111111,12.0
232,10761,5,4,0.8,1,5,4,36,0.1388888888888889,4.0
232,11199,1,0,0.0,34,34,0,36,0.027777777777777776,14.0
232,12456,3,2,0.6666666666666666,11,34,23,36,0.08333333333333333,7.666666666666667
232,12797,1,0,0.0,15,15,0,36,0.027777777777777776,14.0
232,13198,1,0,0.0,23,23,0,36,0.027777777777777776,10.0
232,13380,5,4,0.8,11,22,11,36,0.1388888888888889,4.0
232,13645,3,2,0.6666666666666666,1,9,8,36,0.08333333333333333,7.0
232,14553,1,0,0.0,34,34,0,36,0.027777777777777776,17.0
232,14764,1,0,0.0,6,6,0,36,0.027777777777777776,5.0
232,16759,7,6,0.8571428571428571,10,30,20,36,0.19444444444444445,8.857142857142858
232,17400,3,2,0.6666666666666666,6,15,9,36,0.08333333333333333,9.0
232,18234,23,22,0.9565217391304348,6,36,30,36,0.6388888888888888,4.217391304347826
232,18441,7,6,0.8571428571428571,4,35,31,36,0.19444444444444445,7.0
232,18503,1,0,0.0,18,18,0,36,0.027777777777777776,8.0
232,19019,3,2,0.6666666666666666,8,33,25,36,0.08333333333333333,6.666666666666667
232,19906,1,0,0.0,33,33,0,36,0.027777777777777776,12.0
232,21137,1,0,0.0,36,36,0,36,0.027777777777777776,14.0
232,21497,1,0,0.0,33,33,0,36,0.027777777777777776,10.0
232,21903,1,0,0.0,34,34,0,36,0.027777777777777776,15.0
232,21938,2,1,0.5,1,12,11,36,0.05555555555555555,10.0
232,22035,4,3,0.75,2,26,24,36,0.1111111111111111,8.5
232,22113,3,2,0.6666666666666666,8,23,15,36,0.08333333333333333,11.0
232,22418,13,12,0.9230769230769231,2,36,34,36,0.3611111111111111,7.0
232,22849,2,1,0.5,32,34,2,36,0.05555555555555555,10.0
232,23288,26,25,0.9615384615384616,3,36,33,36,0.7222222222222222,2.3461538461538463
232,23537,1,0,0.0,18,18,0,36,0.027777777777777776,9.0
232,24850,1,0,0.0,14,14,0,36,0.027777777777777776,12.0
232,24964,1,0,0.0,14,14,0,36,0.027777777777777776,7.0
232,27573,6,5,0.8333333333333334,1,31,30,36,0.16666666666666666,7.0
232,28985,14,13,0.9285714285714286,11,34,23,36,0.3888888888888889,5.857142857142857
232,28993,1,0,0.0,32,32,0,36,0.027777777777777776,10.0
232,29658,1,0,0.0,35,35,0,36,0.027777777777777776,10.0
232,30489,16,15,0.9375,1,36,35,36,0.4444444444444444,5.0625
232,31553,5,4,0.8,17,35,18,36,0.1388888888888889,7.6
232,31766,6,5,0.8333333333333334,1,30,29,36,0.16666666666666666,7.166666666666667
232,33198,3,2,0.6666666666666666,14,32,18,36,0.08333333333333333,9.666666666666666
232,33352,2,1,0.5,4,7,3,36,0.05555555555555555,7.5
232,34067,1,0,0.0,14,14,0,36,0.027777777777777776,13.0
232,34243,8,7,0.875,4,31,27,36,0.2222222222222222,7.875
232,36364,1,0,0.0,18,18,0,36,0.027777777777777776,7.0
232,37067,1,0,0.0,25,25,0,36,0.027777777777777776,10.0
232,38400,2,1,0.5,9,13,4,36,0.05555555555555555,9.5
232,39113,1,0,0.0,8,8,0,36,0.027777777777777776,11.0
232,39275,4,3,0.75,22,34,12,36,0.1111111111111111,9.25
232,39628,4,3,0.75,25,31,6,36,0.1111111111111111,11.0
232,40198,5,4,0.8,22,29,7,36,0.1388888888888889,10.8
232,40279,4,3,0.75,7,32,25,36,0.1111111111111111,4.5
232,40706,3,2,0.6666666666666666,6,9,3,36,0.08333333333333333,5.666666666666667
232,41540,1,0,0.0,4,4,0,36,0.027777777777777776,8.0
232,41658,5,4,0.8,13,35,22,36,0.1388888888888889,8.2
232,41665,8,7,0.875,3,32,29,36,0.2222222222222222,7.125
232,41960,4,3,0.75,16,34,18,36,0.1111111111111111,10.75
232,43768,8,7,0.875,4,28,24,36,0.2222222222222222,9.25
232,43920,1,0,0.0,22,22,0,36,0.027777777777777776,12.0
232,44116,1,0,0.0,14,14,0,36,0.027777777777777776,11.0
232,45007,19,18,0.9473684210526315,1,36,35,36,0.5277777777777778,7.894736842105263
232,45063,8,7,0.875,7,22,15,36,0.2222222222222222,7.625
232,45066,4,3,0.75,12,21,9,36,0.1111111111111111,9.5
232,45582,1,0,0.0,24,24,0,36,0.027777777777777776,17.0
232,45646,4,3,0.75,15,31,16,36,0.1111111111111111,10.75
232,47099,4,3,0.75,15,35,20,36,0.1111111111111111,8.25
232,47521,1,0,0.0,11,11,0,36,0.027777777777777776,10.0
232,47672,8,7,0.875,1,30,29,36,0.2222222222222222,6.5
232,47734,6,5,0.8333333333333334,1,31,30,36,0.16666666666666666,7.666666666666667
232,48205,2,1,0.5,5,34,29,36,0.05555555555555555,10.5
232,48364,18,17,0.9444444444444444,5,36,31,36,0.5,5.111111111111111
233,77,9,8,0.8888888888888888,6,25,19,25,0.36,14.444444444444445
233,651,2,1,0.5,3,13,10,25,0.08,10.5
233,1364,2,1,0.5,6,16,10,25,0.08,18.0
233,2314,1,0,0.0,2,2,0,25,0.04,2.0
233,3627,2,1,0.5,12,15,3,25,0.08,17.0
233,3970,3,2,0.6666666666666666,12,20,8,25,0.12,19.0
233,4098,6,5,0.8333333333333334,12,24,12,25,0.24,13.5
233,4605,1,0,0.0,14,14,0,25,0.04,21.0
233,4781,10,9,0.9,3,25,22,25,0.4,13.9
233,4920,10,9,0.9,13,25,12,25,0.4,10.0
233,5621,3,2,0.6666666666666666,3,19,16,25,0.12,11.666666666666666
233,6135,4,3,0.75,4,22,18,25,0.16,12.5
233,6271,3,2,0.6666666666666666,1,25,24,25,0.12,7.333333333333333
233,6964,5,4,0.8,6,23,17,25,0.2,15.6
233,7299,1,0,0.0,1,1,0,25,0.04,11.0
233,7753,1,0,0.0,4,4,0,25,0.04,23.0
233,8193,1,0,0.0,14,14,0,25,0.04,23.0
233,8861,1,0,0.0,4,4,0,25,0.04,12.0
233,9122,19,18,0.9473684210526315,1,25,24,25,0.76,4.315789473684211
233,10385,10,9,0.9,14,25,11,25,0.4,14.4
233,11005,5,4,0.8,12,25,13,25,0.2,12.4
233,11710,12,11,0.9166666666666666,4,25,21,25,0.48,13.583333333333334
233,12315,6,5,0.8333333333333334,13,25,12,25,0.24,17.166666666666668
233,12409,1,0,0.0,19,19,0,25,0.04,9.0
233,12442,1,0,0.0,4,4,0,25,0.04,13.0
233,12919,3,2,0.6666666666666666,20,25,5,25,0.12,22.0
233,13212,1,0,0.0,1,1,0,25,0.04,12.0
233,13829,2,1,0.5,5,25,20,25,0.08,8.5
233,15261,1,0,0.0,6,6,0,25,0.04,11.0
233,16797,1,0,0.0,8,8,0,25,0.04,16.0
233,16887,1,0,0.0,11,11,0,25,0.04,20.0
233,18246,1,0,0.0,4,4,0,25,0.04,26.0
233,18370,18,17,0.9444444444444444,1,25,24,25,0.72,6.666666666666667
233,19660,1,0,0.0,7,7,0,25,0.04,18.0
233,19819,13,12,0.9230769230769231,1,25,24,25,0.52,10.461538461538462
233,19845,4,3,0.75,3,25,22,25,0.16,14.75
233,21137,15,14,0.9333333333333333,5,25,20,25,0.6,7.4
233,21526,1,0,0.0,24,24,0,25,0.04,17.0
233,21872,4,3,0.75,12,17,5,25,0.16,12.0
233,22922,3,2,0.6666666666666666,11,25,14,25,0.12,19.0
233,22993,20,19,0.95,3,25,22,25,0.8,4.7
233,23516,11,10,0.9090909090909091,1,25,24,25,0.44,12.272727272727273
233,24184,1,0,0.0,3,3,0,25,0.04,10.0
233,24382,1,0,0.0,12,12,0,25,0.04,21.0
233,24496,6,5,0.8333333333333334,4,25,21,25,0.24,18.0
233,24830,5,4,0.8,5,25,20,25,0.2,16.2
233,24852,21,20,0.9523809523809523,5,25,20,25,0.84,2.619047619047619
233,25093,1,0,0.0,12,12,0,25,0.04,14.0
233,25256,1,0,0.0,4,4,0,25,0.04,20.0
233,26248,1,0,0.0,7,7,0,25,0.04,11.0
233,26317,10,9,0.9,3,25,22,25,0.4,12.3
233,26723,1,0,0.0,14,14,0,25,0.04,26.0
233,27086,7,6,0.8571428571428571,3,25,22,25,0.28,15.571428571428571
233,27596,1,0,0.0,12,12,0,25,0.04,9.0
233,27650,1,0,0.0,12,12,0,25,0.04,13.0
233,27778,1,0,0.0,23,23,0,25,0.04,24.0
233,27845,1,0,0.0,25,25,0,25,0.04,13.0
233,28199,10,9,0.9,6,25,19,25,0.4,10.5
233,28849,1,0,0.0,12,12,0,25,0.04,25.0
233,29594,3,2,0.6666666666666666,7,20,13,25,0.12,14.666666666666666
233,30406,1,0,0.0,4,4,0,25,0.04,19.0
233,30753,1,0,0.0,19,19,0,25,0.04,7.0
233,30827,1,0,0.0,8,8,0,25,0.04,13.0
233,30985,1,0,0.0,4,4,0,25,0.04,22.0
233,31040,7,6,0.8571428571428571,1,25,24,25,0.28,10.428571428571429
233,31927,1,0,0.0,25,25,0,25,0.04,38.0
233,32139,13,12,0.9230769230769231,1,25,24,25,0.52,7.153846153846154
233,32429,1,0,0.0,3,3,0,25,0.04,16.0
233,32624,1,0,0.0,4,4,0,25,0.04,18.0
233,33043,13,12,0.9230769230769231,4,25,21,25,0.52,11.0
233,33388,1,0,0.0,7,7,0,25,0.04,12.0
233,33489,1,0,0.0,3,3,0,25,0.04,24.0
233,34358,1,0,0.0,14,14,0,25,0.04,22.0
233,34380,1,0,0.0,12,12,0,25,0.04,12.0
233,34956,1,0,0.0,3,3,0,25,0.04,25.0
233,35132,1,0,0.0,12,12,0,25,0.04,17.0
233,35512,1,0,0.0,6,6,0,25,0.04,14.0
233,36207,3,2,0.6666666666666666,3,25,22,25,0.12,20.333333333333332
233,36316,6,5,0.8333333333333334,13,25,12,25,0.24,15.166666666666666
233,36377,1,0,0.0,3,3,0,25,0.04,21.0
233,36695,7,6,0.8571428571428571,2,21,19,25,0.28,6.142857142857143
233,37047,5,4,0.8,9,19,10,25,0.2,12.2
233,37351,1,0,0.0,3,3,0,25,0.04,20.0
233,38275,12,11,0.9166666666666666,4,25,21,25,0.48,12.0
233,38456,1,0,0.0,14,14,0,25,0.04,25.0
233,39160,1,0,0.0,7,7,0,25,0.04,19.0
233,39570,8,7,0.875,3,15,12,25,0.32,7.375
233,39576,3,2,0.6666666666666666,3,22,19,25,0.12,17.666666666666668
233,40310,15,14,0.9333333333333333,1,25,24,25,0.6,7.466666666666667
233,40706,1,0,0.0,5,5,0,25,0.04,12.0
233,40749,1,0,0.0,17,17,0,25,0.04,13.0
233,41220,2,1,0.5,14,19,5,25,0.08,20.5
233,42265,1,0,0.0,9,9,0,25,0.04,1.0
233,42719,8,7,0.875,2,20,18,25,0.32,5.75
233,42768,1,0,0.0,12,12,0,25,0.04,24.0
233,43122,1,0,0.0,3,3,0,25,0.04,18.0
233,43961,5,4,0.8,11,25,14,25,0.2,19.6
233,44910,2,1,0.5,12,25,13,25,0.08,17.0
233,44961,1,0,0.0,4,4,0,25,0.04,24.0
233,45007,1,0,0.0,3,3,0,25,0.04,11.0
233,45167,1,0,0.0,12,12,0,25,0.04,15.0
233,45650,1,0,0.0,3,3,0,25,0.04,23.0
233,45744,1,0,0.0,21,21,0,25,0.04,13.0
233,45957,1,0,0.0,25,25,0,25,0.04,10.0
233,46584,3,2,0.6666666666666666,14,23,9,25,0.12,19.333333333333332
233,47229,14,13,0.9285714285714286,1,25,24,25,0.56,7.5
233,47766,2,1,0.5,3,14,11,25,0.08,22.0
233,47783,1,0,0.0,6,6,0,25,0.04,13.0
233,47977,1,0,0.0,20,20,0,25,0.04,30.0
233,48112,13,12,0.9230769230769231,1,24,23,25,0.52,9.692307692307692
233,48464,1,0,0.0,12,12,0,25,0.04,16.0
233,48595,3,2,0.6666666666666666,4,16,12,25,0.12,19.666666666666668
233,48679,1,0,0.0,14,14,0,25,0.04,24.0
233,49235,9,8,0.8888888888888888,3,25,22,25,0.36,17.22222222222222
234,705,1,0,0.0,42,42,0,42,0.023809523809523808,21.0
234,717,1,0,0.0,34,34,0,42,0.023809523809523808,10.0
234,1536,1,0,0.0,40,40,0,42,0.023809523809523808,4.0
234,2272,1,0,0.0,33,33,0,42,0.023809523809523808,21.0
234,2295,2,1,0.5,39,42,3,42,0.047619047619047616,13.5
234,2389,1,0,0.0,30,30,0,42,0.023809523809523808,12.0
234,2581,2,1,0.5,34,39,5,42,0.047619047619047616,5.0
234,2882,3,2,0.6666666666666666,30,37,7,42,0.07142857142857142,10.333333333333334
234,3397,1,0,0.0,33,33,0,42,0.023809523809523808,11.0
234,3664,3,2,0.6666666666666666,1,10,9,42,0.07142857142857142,3.0
234,4167,1,0,0.0,1,1,0,42,0.023809523809523808,3.0
234,4367,1,0,0.0,36,36,0,42,0.023809523809523808,14.0
234,4396,1,0,0.0,41,41,0,42,0.023809523809523808,4.0
234,4597,1,0,0.0,18,18,0,42,0.023809523809523808,15.0
234,5020,1,0,0.0,41,41,0,42,0.023809523809523808,3.0
234,5128,2,1,0.5,11,21,10,42,0.047619047619047616,4.0
234,5194,1,0,0.0,4,4,0,42,0.023809523809523808,1.0
234,5233,1,0,0.0,39,39,0,42,0.023809523809523808,2.0
234,5322,1,0,0.0,32,32,0,42,0.023809523809523808,19.0
234,5374,1,0,0.0,6,6,0,42,0.023809523809523808,1.0
234,5436,5,4,0.8,24,42,18,42,0.11904761904761904,9.0
234,5612,14,13,0.9285714285714286,3,36,33,42,0.3333333333333333,5.857142857142857
234,5725,1,0,0.0,2,2,0,42,0.023809523809523808,12.0
234,6193,1,0,0.0,20,20,0,42,0.023809523809523808,5.0
234,6297,1,0,0.0,36,36,0,42,0.023809523809523808,16.0
234,6374,1,0,0.0,5,5,0,42,0.023809523809523808,10.0
234,6385,1,0,0.0,36,36,0,42,0.023809523809523808,6.0
234,6550,1,0,0.0,26,26,0,42,0.023809523809523808,10.0
234,6664,1,0,0.0,6,6,0,42,0.023809523809523808,13.0
234,7113,1,0,0.0,28,28,0,42,0.023809523809523808,14.0
234,7474,1,0,0.0,36,36,0,42,0.023809523809523808,11.0
234,7533,1,0,0.0,34,34,0,42,0.023809523809523808,13.0
234,7628,2,1,0.5,28,34,6,42,0.047619047619047616,4.0
234,7969,1,0,0.0,18,18,0,42,0.023809523809523808,13.0
234,7978,1,0,0.0,11,11,0,42,0.023809523809523808,4.0
234,8153,6,5,0.8333333333333334,1,15,14,42,0.14285714285714285,8.5
234,8324,1,0,0.0,13,13,0,42,0.023809523809523808,13.0
234,9092,1,0,0.0,40,40,0,42,0.023809523809523808,8.0
234,9438,1,0,0.0,5,5,0,42,0.023809523809523808,2.0
234,9581,5,4,0.8,7,42,35,42,0.11904761904761904,9.4
234,9963,3,2,0.6666666666666666,31,34,3,42,0.07142857142857142,4.333333333333333
234,10434,1,0,0.0,42,42,0,42,0.023809523809523808,2.0
234,10492,3,2,0.6666666666666666,15,28,13,42,0.07142857142857142,6.0
234,10749,3,2,0.6666666666666666,13,28,15,42,0.07142857142857142,6.333333333333333
234,10809,1,0,0.0,32,32,0,42,0.023809523809523808,10.0
234,11136,20,19,0.95,1,36,35,42,0.47619047619047616,5.85
234,11336,1,0,0.0,42,42,0,42,0.023809523809523808,3.0
234,11408,1,0,0.0,21,21,0,42,0.023809523809523808,8.0
234,11422,1,0,0.0,8,8,0,42,0.023809523809523808,6.0
234,11447,1,0,0.0,42,42,0,42,0.023809523809523808,17.0
234,11461,1,0,0.0,1,1,0,42,0.023809523809523808,4.0
234,11512,1,0,0.0,6,6,0,42,0.023809523809523808,5.0
234,11577,2,1,0.5,11,42,31,42,0.047619047619047616,11.0
234,11755,1,0,0.0,10,10,0,42,0.023809523809523808,20.0
234,11853,10,9,0.9,22,40,18,42,0.23809523809523808,7.8
234,12121,1,0,0.0,39,39,0,42,0.023809523809523808,7.0
234,12212,2,1,0.5,8,11,3,42,0.047619047619047616,5.0
234,12312,1,0,0.0,18,18,0,42,0.023809523809523808,19.0
234,13176,2,1,0.5,1,2,1,42,0.047619047619047616,5.0
234,13380,2,1,0.5,19,32,13,42,0.047619047619047616,8.0
234,13642,1,0,0.0,2,2,0,42,0.023809523809523808,13.0
234,14168,2,1,0.5,41,42,1,42,0.047619047619047616,8.5
234,14352,4,3,0.75,26,35,9,42,0.09523809523809523,5.0
234,14612,1,0,0.0,11,11,0,42,0.023809523809523808,2.0
234,15057,4,3,0.75,27,39,12,42,0.09523809523809523,4.0
234,15290,3,2,0.6666666666666666,18,42,24,42,0.07142857142857142,15.0
234,15355,1,0,0.0,33,33,0,42,0.023809523809523808,2.0
234,16029,1,0,0.0,15,15,0,42,0.023809523809523808,6.0
234,16465,1,0,0.0,20,20,0,42,0.023809523809523808,4.0
234,16613,1,0,0.0,6,6,0,42,0.023809523809523808,12.0
234,17352,36,35,0.9722222222222222,1,42,41,42,0.8571428571428571,4.472222222222222
234,17634,5,4,0.8,33,41,8,42,0.11904761904761904,12.8
234,17789,1,0,0.0,39,39,0,42,0.023809523809523808,23.0
234,17872,1,0,0.0,37,37,0,42,0.023809523809523808,12.0
234,18019,1,0,0.0,2,2,0,42,0.023809523809523808,6.0
234,18234,1,0,0.0,6,6,0,42,0.023809523809523808,8.0
234,18339,1,0,0.0,35,35,0,42,0.023809523809523808,13.0
234,18362,1,0,0.0,2,2,0,42,0.023809523809523808,14.0
234,18479,6,5,0.8333333333333334,9,41,32,42,0.14285714285714285,5.333333333333333
234,18531,1,0,0.0,38,38,0,42,0.023809523809523808,9.0
234,18625,1,0,0.0,6,6,0,42,0.023809523809523808,10.0
234,18849,1,0,0.0,33,33,0,42,0.023809523809523808,13.0
234,18880,1,0,0.0,38,38,0,42,0.023809523809523808,4.0
234,19006,3,2,0.6666666666666666,13,29,16,42,0.07142857142857142,13.333333333333334
234,19080,2,1,0.5,23,28,5,42,0.047619047619047616,13.0
234,19125,6,5,0.8333333333333334,17,23,6,42,0.14285714285714285,5.333333333333333
234,19177,1,0,0.0,38,38,0,42,0.023809523809523808,11.0
234,19186,1,0,0.0,29,29,0,42,0.023809523809523808,10.0
234,19510,7,6,0.8571428571428571,2,10,8,42,0.16666666666666666,5.142857142857143
234,19578,1,0,0.0,27,27,0,42,0.023809523809523808,4.0
234,19678,2,1,0.5,13,15,2,42,0.047619047619047616,3.0
234,20039,2,1,0.5,11,32,21,42,0.047619047619047616,17.5
234,20534,7,6,0.8571428571428571,13,42,29,42,0.16666666666666666,10.428571428571429
234,20590,3,2,0.6666666666666666,25,42,17,42,0.07142857142857142,4.666666666666667
234,20655,13,12,0.9230769230769231,11,36,25,42,0.30952380952380953,5.769230769230769
234,21076,2,1,0.5,36,38,2,42,0.047619047619047616,8.5
234,21278,1,0,0.0,10,10,0,42,0.023809523809523808,13.0
234,21417,1,0,0.0,2,2,0,42,0.023809523809523808,15.0
234,21938,4,3,0.75,4,13,9,42,0.09523809523809523,11.75
234,21955,1,0,0.0,31,31,0,42,0.023809523809523808,5.0
234,22487,1,0,0.0,10,10,0,42,0.023809523809523808,12.0
234,22565,1,0,0.0,7,7,0,42,0.023809523809523808,13.0
234,22571,2,1,0.5,5,22,17,42,0.047619047619047616,10.5
234,22963,5,4,0.8,32,38,6,42,0.11904761904761904,4.4
234,23165,1,0,0.0,35,35,0,42,0.023809523809523808,10.0
234,23216,1,0,0.0,41,41,0,42,0.023809523809523808,10.0
234,23405,1,0,0.0,26,26,0,42,0.023809523809523808,11.0
234,23594,3,2,0.6666666666666666,11,33,22,42,0.07142857142857142,13.666666666666666
234,23630,1,0,0.0,32,32,0,42,0.023809523809523808,9.0
234,23726,1,0,0.0,18,18,0,42,0.023809523809523808,8.0
234,23761,1,0,0.0,38,38,0,42,0.023809523809523808,7.0
234,24184,1,0,0.0,17,17,0,42,0.023809523809523808,12.0
234,24508,1,0,0.0,40,40,0,42,0.023809523809523808,2.0
234,24852,21,20,0.9523809523809523,3,42,39,42,0.5,5.523809523809524
234,25425,3,2,0.6666666666666666,3,15,12,42,0.07142857142857142,8.666666666666666
234,25919,3,2,0.6666666666666666,12,36,24,42,0.07142857142857142,6.0
234,26257,1,0,0.0,24,24,0,42,0.023809523809523808,7.0
234,26282,1,0,0.0,5,5,0,42,0.023809523809523808,4.0
234,26369,3,2,0.6666666666666666,17,24,7,42,0.07142857142857142,8.666666666666666
234,27086,1,0,0.0,32,32,0,42,0.023809523809523808,16.0
234,27172,1,0,0.0,7,7,0,42,0.023809523809523808,11.0
234,27695,1,0,0.0,11,11,0,42,0.023809523809523808,10.0
234,27741,1,0,0.0,22,22,0,42,0.023809523809523808,8.0
234,27845,3,2,0.6666666666666666,33,41,8,42,0.07142857142857142,10.0
234,27903,1,0,0.0,39,39,0,42,0.023809523809523808,4.0
234,28079,2,1,0.5,19,21,2,42,0.047619047619047616,6.5
234,28204,1,0,0.0,18,18,0,42,0.023809523809523808,6.0
234,28248,7,6,0.8571428571428571,2,22,20,42,0.16666666666666666,8.857142857142858
234,28601,1,0,0.0,27,27,0,42,0.023809523809523808,5.0
234,28983,1,0,0.0,18,18,0,42,0.023809523809523808,18.0
234,29075,1,0,0.0,9,9,0,42,0.023809523809523808,9.0
234,29153,1,0,0.0,3,3,0,42,0.023809523809523808,7.0
234,30021,2,1,0.5,26,35,9,42,0.047619047619047616,5.0
234,30165,1,0,0.0,35,35,0,42,0.023809523809523808,12.0
234,30305,1,0,0.0,28,28,0,42,0.023809523809523808,8.0
234,30434,1,0,0.0,22,22,0,42,0.023809523809523808,5.0
234,30480,6,5,0.8333333333333334,33,42,9,42,0.14285714285714285,12.333333333333334
234,30727,2,1,0.5,14,15,1,42,0.047619047619047616,10.5
234,30955,7,6,0.8571428571428571,6,35,29,42,0.16666666666666666,7.142857142857143
234,30999,1,0,0.0,40,40,0,42,0.023809523809523808,14.0
234,31066,1,0,0.0,7,7,0,42,0.023809523809523808,1.0
234,31073,1,0,0.0,36,36,0,42,0.023809523809523808,13.0
234,31268,1,0,0.0,12,12,0,42,0.023809523809523808,5.0
234,31343,4,3,0.75,20,26,6,42,0.09523809523809523,4.75
234,31365,2,1,0.5,3,10,7,42,0.047619047619047616,7.0
234,31506,2,1,0.5,29,38,9,42,0.047619047619047616,10.5
234,31553,2,1,0.5,13,28,15,42,0.047619047619047616,1.5
234,31562,1,0,0.0,17,17,0,42,0.023809523809523808,11.0
234,31663,3,2,0.6666666666666666,1,11,10,42,0.07142857142857142,9.666666666666666
234,32446,1,0,0.0,28,28,0,42,0.023809523809523808,10.0
234,32476,1,0,0.0,41,41,0,42,0.023809523809523808,12.0
234,33098,1,0,0.0,10,10,0,42,0.023809523809523808,19.0
234,33626,3,2,0.6666666666666666,10,31,21,42,0.07142857142857142,4.0
234,33636,1,0,0.0,5,5,0,42,0.023809523809523808,3.0
234,33846,1,0,0.0,1,1,0,42,0.023809523809523808,9.0
234,34067,1,0,0.0,26,26,0,42,0.023809523809523808,5.0
234,34264,4,3,0.75,14,32,18,42,0.09523809523809523,4.5
234,34835,2,1,0.5,21,27,6,42,0.047619047619047616,9.0
234,34956,1,0,0.0,41,41,0,42,0.023809523809523808,13.0
234,34969,9,8,0.8888888888888888,28,41,13,42,0.21428571428571427,9.88888888888889
234,35004,9,8,0.8888888888888888,4,35,31,42,0.21428571428571427,6.888888888888889
234,35176,1,0,0.0,23,23,0,42,0.023809523809523808,12.0
234,35321,1,0,0.0,35,35,0,42,0.023809523809523808,14.0
234,35939,1,0,0.0,18,18,0,42,0.023809523809523808,14.0
234,35973,1,0,0.0,42,42,0,42,0.023809523809523808,24.0
234,36070,3,2,0.6666666666666666,18,42,24,42,0.07142857142857142,13.0
234,36082,1,0,0.0,17,17,0,42,0.023809523809523808,14.0
234,36180,1,0,0.0,13,13,0,42,0.023809523809523808,10.0
234,36206,1,0,0.0,15,15,0,42,0.023809523809523808,10.0
234,36736,1,0,0.0,11,11,0,42,0.023809523809523808,5.0
234,37068,6,5,0.8333333333333334,2,38,36,42,0.14285714285714285,3.8333333333333335
234,37121,1,0,0.0,23,23,0,42,0.023809523809523808,11.0
234,38288,1,0,0.0,3,3,0,42,0.023809523809523808,8.0
234,38383,4,3,0.75,32,42,10,42,0.09523809523809523,11.0
234,38400,1,0,0.0,36,36,0,42,0.023809523809523808,9.0
234,38510,2,1,0.5,32,39,7,42,0.047619047619047616,11.0
